NAME-AREA
Создание детских игровых площадок Colour BOOM-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Школа совершенства-Поддержка проектов в области культуры и искусства
Реализация образовательных программ для детей инвалидов в возрасте от 14 до 18 лет с использованием инновационных технологий с целью социальной реаби...-Поддержка проектов в области науки, образования, просвещения
Академия стратегии и спортивного мастерства-Охрана здоровья граждан, пропаганда здорового образа жизни
"Международная школа «Большой Алтай: форсайт-2050»"-Развитие общественной дипломатии и поддержка соотечественников
Жизнь на районе-Поддержка семьи, материнства, отцовства и детства
"Детско-родительский клуб «Игротека»"-Поддержка семьи, материнства, отцовства и детства
"Культурно-массовые шахматы"-Охрана здоровья граждан, пропаганда здорового образа жизни
Дорогами ополченцев-Сохранение исторической памяти
Мы вместе-Поддержка проектов в области культуры и искусства
V Международный этнический фестиваль «Музыки Мира»-Поддержка проектов в области культуры и искусства
"Программа по поддержке и пропаганде здорового образа жизни ""Тургояк - территория спорта"""-Охрана здоровья граждан, пропаганда здорового образа жизни
Костромская Льняница-Поддержка проектов в области культуры и искусства
"""Сквер знаменитостей Земли симбирской"""-Сохранение исторической памяти
Всероссийский конкурс проектов молодых художников NOVA ART-Поддержка проектов в области культуры и искусства
"Комплекс спортивных мероприятий направленных на популяризацию спорта и здорового образа жизни ""Экстремальный Урай"""-Охрана здоровья граждан, пропаганда здорового образа жизни
"Всё лучшее детям - спортивное ориентирование в школы!"-Охрана здоровья граждан, пропаганда здорового образа жизни
Комплекс мероприятий «Музей живой истории»-Сохранение исторической памяти
АССК.pro-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Профориентационная программа «Планета ИнженериЯ»-Поддержка проектов в области науки, образования, просвещения
"Фестиваль телесной перкуссии ""Ритм без Границ"""-Поддержка проектов в области культуры и искусства
"Арт-резиденции"-Поддержка проектов в области культуры и искусства
Дни белорусской культуры в Иркутской области-Укрепление межнационального и межрелигиозного согласия
Развитие деятельности социальной столовой: доставка горячего питания маломобильным категориям нуждающихся-Социальное обслуживание, социальная поддержка и защита граждан
"Услуга по надомному сопровождению детей-инвалидов профессиональными родителями «Передышка. Старт»"-Социальное обслуживание, социальная поддержка и защита граждан
"Центр молодежи ""Притяжение"""-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
"Онлайн-школа межэтнической журналистики"-Укрепление межнационального и межрелигиозного согласия
ЗАТО в спорте-Охрана здоровья граждан, пропаганда здорового образа жизни
"Пожилой возраст-не повод для грусти."-Социальное обслуживание, социальная поддержка и защита граждан
Курс молодого юриста-Поддержка проектов в области науки, образования, просвещения
"Центр развития и социализации детей ""Путёвка в жизнь"""-Социальное обслуживание, социальная поддержка и защита граждан
"Программа по развитию молодежного литературного творчества ""Литературные таланты России"""-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Я сам. Столярная мастерская для людей с ограниченными возможностями.-Социальное обслуживание, социальная поддержка и защита граждан
"Программа обучения архивных добровольцев Южного федерального округа ""Сквозь поколения"""-Сохранение исторической памяти
"Социальный проект гражданско-патриотической направленности в сфере краеведения ""Живая история"", посвященный 75-летию Победы в Великой Отечественной ..."-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Школа актива патриотических организаций «Патриот»-Сохранение исторической памяти
Служба помощи паллиативным пациентам на дому-Охрана здоровья граждан, пропаганда здорового образа жизни
Профессии будущего доступны всем!-Поддержка проектов в области науки, образования, просвещения
Наследие отцов-Сохранение исторической памяти
Ветеранский десант-Сохранение исторической памяти
Программа информационной и психологической поддержки женщин с репродуктивными трудностями Ты не одна Онлайн-Поддержка семьи, материнства, отцовства и детства
"Кризисный центр для женщин, попавших в трудную жизненную ситуацию ""ПОКРОВ"""-Поддержка семьи, материнства, отцовства и детства
ЭВМ всем-Социальное обслуживание, социальная поддержка и защита граждан
Музей исламской культуры КБР.-Сохранение исторической памяти
Добро по шагу-Поддержка проектов в области науки, образования, просвещения
"Создание реабилитационного центра Санкт-Петербургской Благотворительной общественной организации «ФАВОР» на ул. Крупской, 5"-Социальное обслуживание, социальная поддержка и защита граждан
Вместе весело шагать!-Социальное обслуживание, социальная поддержка и защита граждан
Александр Невский-Сохранение исторической памяти
«Школа героев»: социализация и улучшение здоровья детей с ментальными нарушениями немедикаментозными научно доказанными методами и проведение семинара...-Охрана здоровья граждан, пропаганда здорового образа жизни
Детский Форсайт-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Психологический портрет несовершеннолетних, имеющих зависимость от ПАВ-Охрана здоровья граждан, пропаганда здорового образа жизни
Научная школа по исторической географии в г. Екатеринбурге-Поддержка проектов в области науки, образования, просвещения
"Программа популяризации и продвижения астрономических знаний ""Космос стал ближе"""-Поддержка проектов в области науки, образования, просвещения
Пространство возможностей для развития слепоглухих детей-Поддержка семьи, материнства, отцовства и детства
"Возвращение к истокам Земли Илимской. Возведение Спасской башни на территории курорта ""РУСЬ"" в г. Усть-Илимске."-Сохранение исторической памяти
"Добровольческий проект ""Дорогой Героев: знаем, гордимся, храним"""-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Реставрация концертов-Поддержка проектов в области культуры и искусства
"Фестиваль науки, юмора и музыки ""FestTech 2020"""-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Молодой Атлет Специальной Олимпиады России-Охрана здоровья граждан, пропаганда здорового образа жизни
Республиканский молодежный инновационный конвент-Поддержка проектов в области науки, образования, просвещения
"Международная команда волонтеров 75-летия Победы. Продолжение."-Развитие общественной дипломатии и поддержка соотечественников
"Фестиваль ""Открытый Кубок Кавказа по тхэквондо ИТФ ""Путь к мечте"""""-Охрана здоровья граждан, пропаганда здорового образа жизни
Фестиваль детской прессы «Медиаход»-Поддержка проектов в области науки, образования, просвещения
"Лавка-музей дореволюционной суконной фабрики Н.Я. Шатрова"-Сохранение исторической памяти
Школа пешеходов-Поддержка семьи, материнства, отцовства и детства
"Социальный навигатор: в помощь НКО и специалистам, оказывающим услуги наркозависимым людям с ВИЧ-инфекцией и туберкулезом"-Социальное обслуживание, социальная поддержка и защита граждан
XVI СЕВАСТОПОЛЬСКИЙ МЕЖДУНАРОДНЫЙ ФЕСТИВАЛЬ ДОКУМЕНТАЛЬНЫХ ФИЛЬМОВ И ТЕЛЕПРОГРАММ «ПОБЕДИЛИ ВМЕСТЕ»-Поддержка проектов в области культуры и искусства
90 градусов по Фаренгейту-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
"Монумент-памятник ""Воин-освободитель"", установленный в Берлине-символ патриотического воспитания молодого поколения Как показывает название Проекта, ..."-Сохранение исторической памяти
"Создание службы по углубленной дифференциальной диагностике Расстройств Аутистического Спектра у детей в г.Орле на базе Центра социально-психологичес..."-Охрана здоровья граждан, пропаганда здорового образа жизни
Движение научных волонтеров-Поддержка проектов в области науки, образования, просвещения
Исследования НКО-Развитие институтов гражданского общества
Развитие сообщества организаций, оказывающих поддержку приемным родителям и детям, как поставщиков профессиональных услуг интегрированных в региональн...-Развитие институтов гражданского общества
Лига друзей Екатеринбурга-Развитие общественной дипломатии и поддержка соотечественников
Расширение возможностей по организации интеллектуального культурного досуга среди детей и взрослых на территории города Пскова.-Охрана здоровья граждан, пропаганда здорового образа жизни
"Альфа Кентавра - проект комплексной физической и социокультурной реабилитации детей с ОВЗ и людей с инвалидностью"-Охрана здоровья граждан, пропаганда здорового образа жизни
Центр развития социальной активности и формирования антикоррупционного мировоззрения детей и подростков-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
«Вещи помогают»: создание регионального «банка одежды» для снабжения СО НКО и бюджетных учреждений, занимающихся вещевой помощью.-Социальное обслуживание, социальная поддержка и защита граждан
"Разработка, апробация и внедрение инновационных механизмов повышения качества управления теологическим образованием в России путём государственно-конф..."-Поддержка проектов в области науки, образования, просвещения
"Оставайся сама собой ( создание центра медико-социальной, социально-психологической и юридической поддержки женщин с онкологическими заболеваниями)"-Охрана здоровья граждан, пропаганда здорового образа жизни
Разработка модели маршрутизации больного фибрилляцией предсердий.-Поддержка проектов в области науки, образования, просвещения
"Третий Сочинский форум евразийской интеграции ""Шанхайская организация сотрудничества в меняющемся мире"""-Развитие общественной дипломатии и поддержка соотечественников
"Развитие молодежного театра ""Быть"" посредством набора новых актеров и постановки репертуарного спектакля."-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
"Республиканский центр джигитовки ""Белый всадник""-""Ак жайдак"""-Сохранение исторической памяти
"Невидимая русская провинция: поддержка местных инициатив по восстановлению и популяризации культурно-исторического наследия"-Сохранение исторической памяти
На войне как на войне-Сохранение исторической памяти
"Онлайн марафон для родителей по сопровождению детей в проектной инженерно-технической деятельности"-Поддержка проектов в области науки, образования, просвещения
"Всероссийский конкурс идей новых достопримечательностей ""Культурный след"""-Сохранение исторической памяти
"Школа самостоятельного проживания для подростков и молодых людей с инвалидностью и ограниченными возможностями здоровья ""Сделай свою жизнь сам"""-Социальное обслуживание, социальная поддержка и защита граждан
В надежных руках: поддержка организаций в разработке и внедрении политики обеспечения безопасности детей-Социальное обслуживание, социальная поддержка и защита граждан
"XI Фестиваль социальных интернет-ресурсов ""Мир Равных возможностей"""-Социальное обслуживание, социальная поддержка и защита граждан
"""А ты, Автомеханик ?"" Профессиональное самоопределение среди школьников для инженерно–технических отраслей промышленности."-Поддержка проектов в области науки, образования, просвещения
Социальная работа Русской Православной Церкви: факторы развития и проблема институционализации-Социальное обслуживание, социальная поддержка и защита граждан
"Инклюзивная семейная театральная студия ""Добрая история"""-Социальное обслуживание, социальная поддержка и защита граждан
Я слышу спорт-Охрана здоровья граждан, пропаганда здорового образа жизни
"Развитие научно-исследовательской, информационно-просветительской и образовательной деятельности в области древнерусской и старообрядческой культуры и..."-Сохранение исторической памяти
"Разные дети - равные возможности"-Поддержка семьи, материнства, отцовства и детства
"Проект возрождения казачьих традиций как формы борьбы с девиацией подростков среди кадетских классов села Магнитка ""Наследники славных традиций""."-Сохранение исторической памяти
"Форум ""Лаборатория каникул 2020"""-Поддержка проектов в области науки, образования, просвещения
"Проект ""4IQ"": Серия турниров по интеллектуальным играм в областях науки, искусства и спорта, а также школьной программы в целях популяризации образова..."-Поддержка проектов в области науки, образования, просвещения
Радуга талантов: программа помощи многодетным семьям-Поддержка семьи, материнства, отцовства и детства
"Развитие общецерковного ресурсного учебно-методического центра помощи зависимым на базе прихода во имя Пророка Божия Илии с. Малобрусянское Свердловск..."-Социальное обслуживание, социальная поддержка и защита граждан
Юность науки: акселератор исследовательской и проектной деятельности учащихся России-Поддержка проектов в области науки, образования, просвещения
Лига Мечты. Всей семьей круглый год занятия терапевтическим спортом по программам «Лыжи Мечты» в шаговой доступности-Поддержка семьи, материнства, отцовства и детства
"Семейный фестиваль ""Семейка-фест"""-Поддержка семьи, материнства, отцовства и детства
"К спорту - вместе"-Социальное обслуживание, социальная поддержка и защита граждан
Ориентиры, траектории и инструменты профессионального роста в научной и сопряженных с ней сферах деятельности (практические рекомендации начинающему и...-Поддержка проектов в области науки, образования, просвещения
Доступный спорт для всех (дзюдо)-Охрана здоровья граждан, пропаганда здорового образа жизни
"III- Всероссийский молодежный форум «Фортанга-2020»"-Укрепление межнационального и межрелигиозного согласия
Международная общественная миссия «НЕпротестный проспект»-Развитие общественной дипломатии и поддержка соотечественников
Крокет для всех-Сохранение исторической памяти
Сплочение общества и укрепление семейных ценностей через знания и культурный досуг-Социальное обслуживание, социальная поддержка и защита граждан
Прикосновение к истории-Сохранение исторической памяти
Память и слава-Сохранение исторической памяти
Сибирский робостарт!-Поддержка проектов в области науки, образования, просвещения
"Правовое просвещение и оказание бесплатной правовой помощи для инвалидов и детей-инвалидов, не владеющих русским языком как основным (глухие, слепоглу..."-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
Право и жизнь в Национальном парке Самарская лука-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
Жертвой мошенников может стать каждый-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
"Интерактивная выставка 3D-фотографии «Стерео-Казань»"-Поддержка проектов в области культуры и искусства
"Адаптивный фестиваль игрового спортивного ориентирования ""ОРИЕНТИР"""-Охрана здоровья граждан, пропаганда здорового образа жизни
"Соотечественники из-за рубежа в Школе дружбы"-Развитие общественной дипломатии и поддержка соотечественников
"Международная бизнес-игра «Начинающий фермер»"-Развитие общественной дипломатии и поддержка соотечественников
Марафон по русскому языку-Развитие общественной дипломатии и поддержка соотечественников
"""Как это работает?"" - Лучшие практики коммуникаций и фандрайзинга для НКО в онлайн журнале о благотворительности ""Филантроп"""-Развитие институтов гражданского общества
"Проект по сохранению исторического наследия - Сохраняя святыни земли Подмосковной"-Сохранение исторической памяти
"Они вместе сражались за Победу: писатели-фронтовики – друзья и соратники Даниила Гранина (из Белоруссии, Казахстана и Киргизии)"-Укрепление межнационального и межрелигиозного согласия
"Культурно-образовательный патриотический проект ""Путь к Победе"""-Сохранение исторической памяти
КИНОРЕЙД-Поддержка семьи, материнства, отцовства и детства
"Документально-игровой фильм ''Суверенное государство Российское''"-Сохранение исторической памяти
"""Спорт-на-Мурмане"""-Охрана здоровья граждан, пропаганда здорового образа жизни
"Иркутский проектный офис для будущих лидеров - площадка развития современных компетенций старшеклассников и студентов"-Развитие институтов гражданского общества
Ладья безграничных возможностей-Охрана здоровья граждан, пропаганда здорового образа жизни
Фестиваль ЕсенинДжаз 2020-Поддержка проектов в области культуры и искусства
Женщины тыла-Сохранение исторической памяти
Дети, мир и красота!-Развитие общественной дипломатии и поддержка соотечественников
"Летний туристический молодежный палаточный лагерь ""Молодежный Чедер-2020"""-Поддержка проектов в области науки, образования, просвещения
Палисадник добра-Охрана здоровья граждан, пропаганда здорового образа жизни
Школа Безграничных возможностей для женщин с инвалидностью-Поддержка проектов в области науки, образования, просвещения
Служба психологической паллиативной помощи тяжелобольным людям-Охрана здоровья граждан, пропаганда здорового образа жизни
"Клуб выходного дня ""Цифровая семья"""-Поддержка проектов в области науки, образования, просвещения
Семейная школа спортивных наук-Охрана здоровья граждан, пропаганда здорового образа жизни
"Региональный социальный центр здоровья и радости ""Вера, Надежда, Любовь"""-Охрана здоровья граждан, пропаганда здорового образа жизни
Тюменский десант-Сохранение исторической памяти
Герои Красной Камы-Сохранение исторической памяти
"Межприходской духовно - просветительский центр ""Семейная Академия"""-Поддержка семьи, материнства, отцовства и детства
Музейный маяк-Социальное обслуживание, социальная поддержка и защита граждан
"Родительский центр комплексной помощи людям с аутизмом и другими ментальными нарушениями и их семьям ""ПодРАСтайка"""-Поддержка семьи, материнства, отцовства и детства
Юные ремесленники: дорога в жизнь-Поддержка проектов в области культуры и искусства
Ульяновский региональный фестиваль современной культуры «Хорошо там, где есть мы»-Поддержка проектов в области культуры и искусства
Прикосновение к Подвигу-Поддержка проектов в области культуры и искусства
Достопримечательности Бурятии глазами юных репортеров-Поддержка проектов в области науки, образования, просвещения
Забота о ветеранах. Живое участие-Социальное обслуживание, социальная поддержка и защита граждан
"Детская секция спортивного пэйнтбола ""Кондинский снайпер"""-Охрана здоровья граждан, пропаганда здорового образа жизни
Детям о детях войны-Сохранение исторической памяти
"Это нужно не мёртвым, это надо живым-3"-Сохранение исторической памяти
"Аллея ""Каскад Каслинских династий"""-Сохранение исторической памяти
Гуманитарный склад: организация на базе Центра гуманитарной помощи мастерской по реставрации бывших в употреблении вещей, пожертвованных населением, с...-Социальное обслуживание, социальная поддержка и защита граждан
Популяризация сведений об онкологических заболеваниях-Охрана здоровья граждан, пропаганда здорового образа жизни
Дыхание жизни-Охрана здоровья граждан, пропаганда здорового образа жизни
Сахалинский чемпионат по компьютерному многоборью среди пенсионеров-Социальное обслуживание, социальная поддержка и защита граждан
Слухоречевая реабилитация и социальная адаптация детей с нарушением слуха.-Поддержка семьи, материнства, отцовства и детства
"""Музей без границ"""-Сохранение исторической памяти
"Школа мини-футбола 35"-Охрана здоровья граждан, пропаганда здорового образа жизни
"Фестиваль телеутской культуры Шан-Туу Пайрам (Звенящая гора)"-Укрепление межнационального и межрелигиозного согласия
"Инклюзивный фестиваль силовых видов спорта ""Равные возможности"""-Охрана здоровья граждан, пропаганда здорового образа жизни
Память хранят поколения-Поддержка проектов в области культуры и искусства
"Социальный профилактический проект ""Время - жить"""-Охрана здоровья граждан, пропаганда здорового образа жизни
"""Приют епархиального гуманитарно-просветительского центра ""Семья"" для беременных женщин, оказавшихся в трудной жизненной ситуации"""-Поддержка семьи, материнства, отцовства и детства
Герои Дзержинска-Охрана здоровья граждан, пропаганда здорового образа жизни
"Проектные технологии - гражданам серебряного возраста"-Развитие институтов гражданского общества
Ресурсный центр по содействию адаптации и интеграции мигрантов в Российской Федерации для организаций из стран ЕАЭС и СНГ-Развитие общественной дипломатии и поддержка соотечественников
Музейный десант-Сохранение исторической памяти
ДЕТЯМ МИРА И ВОЙНЫ: обновление и расширение мемориального комплекса-Сохранение исторической памяти
Форум по медиа безопасности «Кибер Kids»-Поддержка семьи, материнства, отцовства и детства
Школа юного социального предпринимателя Бизнес от чистого сердца-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
СОВА. Внедрение доказательных стратегий коммуникативных групп с участием сверстников в условиях инклюзивных школ-Поддержка проектов в области науки, образования, просвещения
Доступная Правовая Среда-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
Время перемен (использование метода сказкотерапии для работы с детьми)-Поддержка проектов в области науки, образования, просвещения
"Чистое время Субарктики - арт-резиденция для творцов современного искусства в с. Мужи"-Поддержка проектов в области культуры и искусства
Фестиваль живого кино под открытым небом «Кинолес 2020»-Поддержка проектов в области культуры и искусства
Горячие стрелы Холодной Югры-Охрана здоровья граждан, пропаганда здорового образа жизни
"Инклюзивная театральная студия ""Крылья"""-Поддержка проектов в области культуры и искусства
"Историко-патриотическая акция «Поезд Победы»"-Сохранение исторической памяти
Традициям верны-Сохранение исторической памяти
Доступный спорт для детей Башкортостана-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
Здоровье нации с первой капли грудного молока-Поддержка семьи, материнства, отцовства и детства
Творческий конкурс для людей с ограниченными возможностями здоровья и ограниченными возможностями развития «Таланты без границ»-Поддержка проектов в области культуры и искусства
Спорт рядом с нами-Охрана здоровья граждан, пропаганда здорового образа жизни
Вернем героям имена-Сохранение исторической памяти
"Усадебник - камерный фестиваль мировой музыки"-Поддержка проектов в области культуры и искусства
Региональный Центр общественного контроля Народный контроль ЖКХ-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
Велодобро в России-Развитие институтов гражданского общества
"Мини театр ""Подари радость"""-Поддержка проектов в области культуры и искусства
"""Язык добрых дел"" / Первый официальный глоссарий российской благотворительности. Исследовательско-просветительский проект"-Развитие институтов гражданского общества
Академия фандрайзинга для региональных общественных активистов-Развитие институтов гражданского общества
Помнить будут самураи бой у озера Хасан-Сохранение исторической памяти
